id_player,team,league_name,team_image_url
263620,Chelsea,Premier League,https://images.ctfassets.net/rs6bgs1g8dbr/1TcaYsx2cC3p8FE6yW9AhN/fc34e131cefad72e213a367c6e13670a/Chelsea.png
257111,Palermo,Serie BKT,https://images.ctfassets.net/rs6bgs1g8dbr/6DppL8gXG8tPcfqeOViknB/e77ac4491c7c7f9a0736044be83e84a6/Palermo.png
276468,SD Eibar,Liga F,https://images.ctfassets.net/rs6bgs1g8dbr/21HkASFFamrOB7iarOJzrC/85400e9b8972df4b798eeb2708eea501/SD_Eibar.png
215228,Boca Juniors,Sudamericana,https://images.ctfassets.net/rs6bgs1g8dbr/4iQJuNqiH4y66G8kfET7K3/54af5e4b5118ef5f8695e5fd767597e9/Boca_Juniors.png
245741,Everton,Premier League,https://images.ctfassets.net/rs6bgs1g8dbr/13yf6Vbzrv9DSQkp6twSZc/fbd37d88f958cc205963d7c532221b34/Everton.png
205855,Hajduk Split,Liga Hrvatska,https://images.ctfassets.net/rs6bgs1g8dbr/73k1TWay1VyVeU0A1N8pwy/ff5abaec72f75240b46f6dc1a62ed38b/Hajduk_Split.png
272055,Sevilla FC,Liga F,https://images.ctfassets.net/rs6bgs1g8dbr/apfoz8dTvPJPlGGfcg3nj/00ee1d49a392794ec21bcf23bc5ac577/Sevilla_FC.png
228312,Minnesota United,MLS,https://images.ctfassets.net/rs6bgs1g8dbr/7COLarPAJTqztJZqwn1ntJ/bae8252f039e206471dcfbdf74841080/Minnesota_United.png
243478,UD Las Palmas,LALIGA EA SPORTS,https://images.ctfassets.net/rs6bgs1g8dbr/N9dCopwg6b7K5GQ4etImq/608133deafa6c1183961225ead33ca50/UD_Las_Palmas.png
254894,Zhejiang Pro,CSL,https://images.ctfassets.net/rs6bgs1g8dbr/2gRkaLk5lyXn31zqkdc1lq/c63e4fe999ebe027c1fb1604cc2230d4/Zhejiang_Pro.png
234686,Feyenoord,Eredivisie,https://images.ctfassets.net/rs6bgs1g8dbr/5lUEv58jiYUgSr67NiVVtQ/40f02c7583bbd7beb598d22945bac075/Feyenoord.png
251942,Olympiacos FC,Hellas Liga,https://images.ctfassets.net/rs6bgs1g8dbr/7L2qnfLMlvIHxlFRIFIaLq/36bccb606b66d73ef7e59359ebc9285c/Olympiacos_FC.png
238072,St. Louis CITY SC,MLS,https://images.ctfassets.net/rs6bgs1g8dbr/1PvtDajQDWROu66U34WVkl/6c758452a3bdc0f4938df5a6252bc2c0/St._Louis_CITY_SC.png
